Kako je inerviran jezik?|<ul class="bulleted-list" id="fd534155-0abb-41d3-8799-318bb46780e1"><li><strong>N. lingualis</strong> (V3) inervira splošno visceralno aferentno prednje dve tretjine jezika</li></ul><ul class="bulleted-list" id="4e6de007-b972-4a4a-a6f2-6874b54404b8"><li><strong>N.</strong> <strong>glossopharyngeus </strong>(IX) inervira gustatorno in splošno aferentno zadnjo tretjina jezika</li></ul><ul class="bulleted-list" id="b0314f07-fb20-410a-bee1-9e6f98c01d8f"><li><strong>N. hypoglossus</strong> inervira vse mišice jezika (XII).</li></ul><figure id="a151a680-08e1-43de-83ee-ae5c4eb5322a"><a class="bookmark source" href="https://www.google.com/search?q=tongue+innervation&amp;newwindow=1&amp;sxsrf=ALeKk03fSJo8vp6HmM2FJjjhL-KJTDS-qA:1590420342618&amp;tbm=isch&amp;source=iu&amp;ictx=1&amp;fir=C6WdYT82TZHlYM%253A%252CzzDkPasI-UV4QM%252C_&amp;vet=1&amp;usg=AI4_-kTzkArwCU1dQ5WMV6j-DOX-9em1sQ&amp;sa=X&amp;ved=2ahUKEwiZucK8qc_pAhUa7KYKHT3CBeUQ9QEwAHoECAgQHA#imgrc=C6WdYT82TZHlYM"><div class="bookmark-info"><div class="bookmark-text"><div class="bookmark-title">tongue innervation - Google Search</div><div class="bookmark-description">extrinsic muscles intrinsic muscles taste buds chorda tympani sensation sensory lingual cranial mouth anterior</div></div><div class="bookmark-href"><img class="icon bookmark-icon" src="https://www.google.com/favicon.ico"/>https://www.google.com/search?q=tongue+innervation&amp;newwindow=1&amp;sxsrf=ALeKk03fSJo8vp6HmM2FJjjhL-KJTDS-qA:1590420342618&amp;tbm=isch&amp;source=iu&amp;ictx=1&amp;fir=C6WdYT82TZHlYM%253A%252CzzDkPasI-UV4QM%252C_&amp;vet=1&amp;usg=AI4_-kTzkArwCU1dQ5WMV6j-DOX-9em1sQ&amp;sa=X&amp;ved=2ahUKEwiZucK8qc_pAhUa7KYKHT3CBeUQ9QEwAHoECAgQHA#imgrc=C6WdYT82TZHlYM</div></div><img class="bookmark-image" src="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnKc0J6kATsLsqz_A2iK5El6B2h5xkhXygPBq09mi6TURXPJwUMFXzJtzv7ys&amp;s"/></a></figure>
Katere so štiri vrste papil, kaj zaznavajo in kje se nahajajo?|<ul class="toggle" id="51225dd9-67ef-4330-ac5c-03f16187533e"><li><details open=""><summary>Foliatne</summary><ul class="bulleted-list" id="709fc650-04a1-4471-8ef6-0b262769fa45"><li>Imajo brbončice</li></ul><figure class="image" id="d7faa55c-2b4b-4c58-9b50-34d7641186ff"><a href="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled%202.png"><img src="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled%202.png" style="width:256px"/></a></figure></details></li></ul><ul class="toggle" id="582a598d-65f9-47cd-8ef3-01b3b61fbd86"><li><details open=""><summary>Filiformne</summary><ul class="bulleted-list" id="a07583fe-3fb7-44d8-8137-f180d17e3a28"><li>dorsum jezika, samo taktilni receptorji, nimajo okušalnih brbončic</li></ul></details></li></ul><ul class="toggle" id="2ffa7056-b22a-4a19-b878-11a8a1fe7cf7"><li><details open=""><summary>Cirkumvalatne</summary><ul class="bulleted-list" id="7f015fee-7f36-4178-b9f0-17470e93fa1b"><li>Nahajajo se točno pred foramen cecum in sulcus terminalis.</li></ul><figure class="image" id="f2d7e1ca-c219-4489-88ee-cdfa97e4b03e"><a href="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled%203.png"><img src="Okus%20299d1e4ca7c74e9c8a541526fef7d970/Untitled%203.png" style="width:249px"/></a></figure></details></li></ul><figure id="a0e8b9d0-45f2-4c6f-830c-7edd82ba64ac"><a class="bookmark source" href="https://en.wikipedia.org/wiki/Lingual_papillae#Filiform_papillae"><div class="bookmark-info"><div class="bookmark-text"><div class="bookmark-title">Lingual papillae</div><div class="bookmark-description">Lingual papillae Anatomic landmarks of the tongue. Filiform papillae cover most of the dorsal surface of the anterior 2/3 of the tongue, with fungiform interspaced. Just in front of the sulcus terminalis lies a V-shaped line of circumvallate papillae, and on the posterior aspects of the lateral margins of the tongue lie the foliate papillae.</div></div><div class="bookmark-href"><img class="icon bookmark-icon" src="https://en.wikipedia.org/static/favicon/wikipedia.ico"/>https://en.wikipedia.org/wiki/Lingual_papillae#Filiform_papillae</div></div><img class="bookmark-image" src="https://upload.wikimedia.org/wikipedia/commons/9/93/Illu04_tongue2.jpg"/></a></figure><p class="" id="89e92e73-4221-4391-9434-7543072f4475">
</p>
Kateri okusi imajo metabotropne in kateri ionotropne receptorje?|<ul class="bulleted-list" id="52ce9e65-a062-402b-abda-f894d6435b94"><li>Ionotropne - slano, kislo</li></ul><ul class="toggle" id="6fb748d6-b185-48c2-80a3-a9bce2f8ab97"><li><details open=""><summary>Zakaj imata slano in kislo ionske kanale?</summary><ul class="bulleted-list" id="a1c2af32-ae9a-4ceb-b62a-8008e5605588"><li>Ker ioni (Na+ in H+) določajo kisel in slan okus, zato je priročno, da je receptor ionotropni, saj koncetracija ionov določa okus.</li></ul></details></li></ul>
Zakaj imata slano in kislo ionske kanale?|
S čim so povezane okušalne brbončice?|<ul class="bulleted-list" id="d9df71ac-0dd7-4ec4-b879-4aeea43e1cf7"><li>Okušalne brbončice se depolarizirajo in sprožijo receptorski potencial, kar povzroči sinaptični prenos in akcijski potencial na aksonih nevronov.</li></ul>
Po katerih treh živcih se posreduje informacija o gustatornih senzacijah?|<ul class="bulleted-list" id="b0252fc2-fe7f-482d-80f7-c81206a2eb8b"><li>Glossopharyngeus = IX</li></ul><ul class="bulleted-list" id="d0858dac-feb8-4b14-b437-05014575104a"><li>Vagus = X</li></ul>
V katerem jedru možganskega debla terminira informacija o gustatornih senzacijah?|
Kam se informacija posreduje naprej?|
Kje v korteksu se terminira informacija?|
Kakšna je povezava med NTS in zgornjim in spodnjim salivatornim jedrom?|<ul class="bulleted-list" id="408275f0-2a6b-4d6d-bfe1-921643c7afd8"><li>Nucleus salivatorius superior → N. facialis → N. chorda tympani → parasimpatik za sublingualno in submandibularno slinavko</li></ul><ul class="bulleted-list" id="cff2a286-7c55-419e-9038-9f1f8b5841de"><li>Nucleus salivatorius inferior → N. glossopharyngeus → N. tympanicus → Plexus tympanicus → N. petrosus minor → Ggl. oticum → N. auriculotemporalis → parasimpatik za parotido</li></ul>
Kje poteka adaptacija na okus?|<ul class="bulleted-list" id="e2157ad0-94d3-4f07-8f5d-a7762e1f90ba"><li>50 % na ravni CŽS</li></ul>
Kaj je razlika med koščenim in membranoznim delom labirinta?|
Kateri so sestavni deli membranoznega labirinta?|<ol class="numbered-list" id="4fbe0cb3-26f2-4d3a-ac3b-e8fe21dcf7a6" start="2"><li>Utriculus</li></ol><ol class="numbered-list" id="78971336-200b-4202-86f1-41807fa69c08" start="3"><li>Sacculus</li></ol><ol class="numbered-list" id="46778c81-6a98-422c-8dcd-51bd064b189c" start="4"><li>Canales semicirculares</li></ol>
Kaj je makula in kako pomaga pri vzdrževanju statičnega ravnotežja?|
Kako deluje makula?|
Kaj je razlika med makulo v utriculusu in makulo v sacculusu?|<ul class="bulleted-list" id="26af33e6-40ba-46af-b9da-b42cb913ca90"><li>Sacculus → makula je vertikalno postavljena → vzdržuje ravnotežje glave, ko ležimo</li></ul>
Kaj prepoznavajo polkrožni kanali?|
Kako poteka posredovanje informacije iz makule?|
Katera tekočina obdaja makulo? Endolimfa ali perilimfa?|
Kako se imenujejo pomožne celice makule?|<p class="" id="15cce38b-6173-4274-84d9-d213132a81ae">
</p><figure class="image" id="b5f5bc00-49df-4221-b017-02f8d865a34d"><a href="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled.png"><img src="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled.png" style="width:333px"/></a></figure>
Kako so sestavljene dlačnice?|<ul class="bulleted-list" id="0a499969-194e-4bed-b722-ecdc857cc5bb"><li>1 dolg kinocilij (povezave s filamenti med cilijami)</li></ul>
Kolikšna je privzeta frekvenca proženja dlačnic?|
Čemu je podobna depolarizacija dlačnic?|
Kaj se zgodi s frekvenco proženja AP ob depolarizaciji dlačnic?|
Kaj se zgodi, če je nagib stran od kinocilija?|<p class="" id="0679f229-4056-409f-9240-e131c6a9f852">
</p><figure class="image" id="81c41fda-683c-4d27-992e-2067b922e6f4"><a href="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled%201.png"><img src="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled%201.png" style="width:495px"/></a></figure>
Kako so orientirane cilije po makuli?|
Kako se torej orientiramo v prostoru?|<ul class="bulleted-list" id="f1d95346-27d8-464f-b71c-408ed4100bdd"><li>Mali možgani</li></ul>
Kaj je funkcija antigravitacijskih mišic?|
Kolikšno kotno odstopanje glave pri miru lahko zaznata utrikulus in sakulus?|
Kako poteka vzdrževanje ravnovesja med linearnim pospeševanjem?|
Kako se spreminja frekvenca proženja AP otolitskega organa če ni pospeška?|
Zakaj pa se vseeno pri teku nagnemo malo naprej?|
Zakaj so polkrožni kanali pravokotni eden na drugega?|
Kateri so polkrožni kanali?|<ul class="bulleted-list" id="66e9946d-c64d-4749-9fdd-1614cf609e87"><li>Posteriorni</li></ul><ul class="bulleted-list" id="ac306983-e443-41f2-9cd3-10c52b81835d"><li>Horizontalni</li></ul>
Kakšna je anatomija polkrožnega kanala?|<ul class="bulleted-list" id="2c3b88a3-7872-4e3b-adc1-b195f6964663"><li>Vidimo, da je <strong>kupula </strong>podobna želatinasta snov, kot je bila želatinasta masa pri makulah.</li></ul><ul class="bulleted-list" id="553af692-c50e-4b03-afb9-fa0e7fab1baa"><li>Kupula je fiksirana na <strong>cristi ampullaris</strong>, ki je izboklina v ampullo, na katero je fiksirana želatinasta snov, ki se na vseh drugih straneh prilega steni ampulle.</li></ul><ul class="bulleted-list" id="77ed6728-d5ab-4d4e-b2d8-b0f86b757176"><li>Crista ampullaris je sestavljena iz dlačnic, ki imajo cilije in deluje na enak princip kot makula.</li></ul><figure class="image" id="946d6e96-9859-431f-84cf-1b0ad17caa32"><a href="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled%202.png"><img src="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled%202.png" style="width:396px"/></a></figure><figure class="image" id="fd622631-db4c-4180-86d6-566e354d71c3"><a href="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled%203.png"><img src="Ravnote%20je%20b12be06dadc7434c936c22d057b0104b/Untitled%203.png" style="width:347px"/></a></figure>
Kako so orientirane cilije vseh dlačnic?|
Zakaj enako?|
Kaj povzroči nagib glave v eno ali drugo smer glede na referenčno ravnino, ki jo predstavlja ustrezen polkrožni kanal?|
Kakšne vrste pospeškov zaznava?|
Ali zaznava konstantno vrtenje glave?|
Kaj se zgodi po koncu vrtenja?|
Kolikšen je tonus proženja AP nevronov, ki se začnejo iz dlačnic ampularnih krist?|
Kaj je funkcija polkrožnih kanalov, glede na to da zaznavajo samo spremembe kotnih gibanj?|
Kateri organi torej zaznavajo ravnotežje?|<ol class="numbered-list" id="15552af5-f5c5-467d-96f2-33feda9d3fa5" start="2"><li>Mrežnica</li></ol><ol class="numbered-list" id="df38939b-9cb8-4674-a421-fcc44b4bf846" start="3"><li>Proprioceptorji vratu</li></ol><ol class="numbered-list" id="d7af407f-5b95-45ec-9516-eab3a20f54a4" start="4"><li>Taktilni receptorji podplatov</li></ol><ol class="numbered-list" id="8f6e90f5-ab62-4557-b106-9fcd56eeaefd" start="5"><li>Taktilni receptorji drugih delov telesa</li></ol>
Kam torej gredo aksoni iz vestibularnega jedra?|<ul class="bulleted-list" id="f3697051-a698-4635-860f-4e3ea1368829"><li>Male možgane → lobus flocculonodularis → nucleus fastigiium</li></ul><ul class="bulleted-list" id="d41c85b0-befe-4222-ab41-250612886bdf"><li>Retikularno formacijo</li></ul><ul class="bulleted-list" id="ed626af6-b51c-49df-bf0b-250ae970c057"><li>Medialni longitudinalni fascikel → fiksacija pogleda</li></ul><ul class="bulleted-list" id="64fffe35-e0e9-465e-8e98-a1308e91b6b7"><li>Hrbtenjačo navzdol → tractus vestibulospinalis</li></ul>
Kateri so mehanizmi transdukcije?|<ol class="numbered-list" id="6db5a192-d1cf-4f2d-ae14-8da033035aa3" start="2"><li>Vezave snovi na receptor → odprtje ionskih kanalov.</li></ol><ol class="numbered-list" id="3c1c56d4-9e0a-4025-94ef-210833d60bd4" start="3"><li>Sprememba temperature spremeni prevodnosti za ione.</li></ol><ol class="numbered-list" id="837f8ff2-0743-48da-9320-f71f086dae78" start="4"><li>Elektromagnetno valovanje → zaprtje ionskih kanalov.</li></ol>
Kakšne oblike potenciala je receptorski potencial?|
Katere so lastnosti receptorskega potenciala?|<ol class="numbered-list" id="d1f6de30-aaf2-4c0a-9083-26d98cb25704" start="2"><li>Elektrotonično prevajanje</li></ol><ol class="numbered-list" id="d351bab1-1743-4cab-b0ae-5e43469eb7e5" start="3"><li>Amplituda pada eksponentno z razdaljo in s časom.</li></ol>
Katera je ena glavnih značilnost receptorskih potencialov?|
V kateri celici se dogaja transformacija?|
Kaj je pogoj da do transformacije pride?|
Kaj se zgodi, če je večja amplituda receptorskega potenciala (nad thresholdom)?|<figure class="image" id="d5a3594b-61e0-46d2-a2f3-72573c54c54f"><a href="Splo%20no%20o%20senzori%20nem%20iv%20nem%20sistemu%20b63e56f683234adebb50f9c24e4e4dfb/Untitled.png"><img src="Splo%20no%20o%20senzori%20nem%20iv%20nem%20sistemu%20b63e56f683234adebb50f9c24e4e4dfb/Untitled.png" style="width:470px"/></a></figure>
Kakšna je odvisnost med jakostjo dražljaja in amplitudo receptorskega potenciala?|<figure class="image" id="9c3ea219-7df3-4e20-b349-13cfa212c9b8"><a href="Splo%20no%20o%20senzori%20nem%20iv%20nem%20sistemu%20b63e56f683234adebb50f9c24e4e4dfb/Untitled%201.png"><img src="Splo%20no%20o%20senzori%20nem%20iv%20nem%20sistemu%20b63e56f683234adebb50f9c24e4e4dfb/Untitled%201.png" style="width:414px"/></a></figure>
Kaj je razlika med toničnimi in faznimi receptorji?|<ul class="bulleted-list" id="601cfb37-0698-4b3f-9139-2e665f1a40a6"><li>Tonični receptorji se silno počasi adaptirajo in tudi nikoli popolnoma. Adaptacija baroreceptorjev steče šele nekaj dni po absolutni spremembi stimulusa.</li></ul><ul class="bulleted-list" id="90f01327-9ee8-4cfc-b4e0-5ad603c673c0"><li>Fazni receptori se hitro adaptirajo.</li></ul><ul class="toggle" id="c6e5ea2c-6a3f-4e12-8621-4925d29ee032"><li><details open=""><summary>Primeri toničnih receptorjev</summary><ul class="bulleted-list" id="4ce47c9d-ea91-42d2-a060-8ea750f0db7b"><li>Mišično vreteno</li></ul><ul class="bulleted-list" id="48a82e37-f9b3-4e3c-83e3-56037a90f8b4"><li>Golgijev kitni organ</li></ul><ul class="bulleted-list" id="5afeadff-bfa9-44a0-9226-05b36618ffa6"><li>Nociceptorji</li></ul><ul class="bulleted-list" id="a6a87d5a-88f2-4abb-90da-e7e734b952db"><li>Makula</li></ul><ul class="bulleted-list" id="5d228140-1c13-4d19-959c-6fc359366076"><li>Crista ampullaris</li></ul><ul class="bulleted-list" id="563707ee-2771-45c6-8df2-e7ebd50bd9b5"><li>Baroreceptorji</li></ul></details></li></ul><ul class="toggle" id="a0791caf-1f0b-476b-87ed-2f5535ff5901"><li><details open=""><summary>Primeri faznih receptorjev</summary><ul class="bulleted-list" id="0b6039a0-867a-4495-9e55-75620b83d219"><li>Pacinijevo telesce</li></ul><ul class="bulleted-list" id="0349f6f2-c152-4b30-a81d-c9113cacbf3e"><li>Receptorji lasnih foliklov</li></ul></details></li></ul>
Kolikšen je razpon debeline aksonov?|
Kolikšen je razpon hitrosti prevajanje impulzov po aksonih?|
Kako razdelimo aksone glede na tip?|<ul class="bulleted-list" id="0e06bc11-db92-4859-813c-43d8d0f00b94"><li>Nemielinizirane - C tip</li></ul><ul class="toggle" id="0154a594-88b6-486e-b8c6-2ea5ec068a19"><li><details open=""><summary>Kje se nahajajo vlakna C?</summary><ul class="bulleted-list" id="9df3e250-b12d-4a06-b2f6-7f14f908425b"><li>50 % aferentnih vlaken</li></ul><ul class="bulleted-list" id="68ed0811-c771-4b5d-9aaf-15ecab90d3d9"><li>Postganglionarna vlakna avtonomnega živčevja</li></ul></details></li></ul>
Kje se nahajajo vlakna C?|<ul class="bulleted-list" id="68ed0811-c771-4b5d-9aaf-15ecab90d3d9"><li>Postganglionarna vlakna avtonomnega živčevja</li></ul>
Kako razdelimo senzorična vlakna po razredih?|<ul class="toggle" id="a6e13232-cb56-4721-8554-e6aa9d56eaa7"><li><details open=""><summary>Ia</summary><ul class="bulleted-list" id="c9091988-8772-4f6d-b56c-c83c4d743c6f"><li>Del vlaken Aalfa</li></ul><ul class="bulleted-list" id="c81759ea-7c03-4614-8ecc-4a8abdd11b8d"><li>Aferentna primarna vlakna iz mišičnega vretena (ovita okoli centralnega dela mišičnega vretena)</li></ul><figure id="098ec9ac-81d1-4035-9493-3d9791f42c74"><a class="bookmark source" href="https://www.youtube.com/watch?v=obM1uHucAbM"><div class="bookmark-info"><div class="bookmark-text"><div class="bookmark-title">Muscle spindles: basic mechanism of these stretch sensors</div><div class="bookmark-description">Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.</div></div><div class="bookmark-href"><img class="icon bookmark-icon" src="https://www.youtube.com/s/desktop/3d592bbd/htdocs-ytimg-desktop-kevlar-production/img/favicon.ico"/>https://www.youtube.com/watch?v=obM1uHucAbM</div></div><img class="bookmark-image" src="https://i.ytimg.com/vi/obM1uHucAbM/maxresdefault.jpg"/></a></figure></details></li></ul><ul class="toggle" id="788695d0-679e-4faa-b5d0-7699d666e09a"><li><details open=""><summary>Ib</summary><ul class="bulleted-list" id="23c25750-d0ed-45a7-868e-4da07ba747c9"><li>Del vlaken Aalfa</li></ul><ul class="bulleted-list" id="61c257cf-ecf6-48c1-ab8e-3ef391a256be"><li>Iz GTO</li></ul></details></li></ul><ul class="toggle" id="df691ebe-c32f-411c-b481-9fb05c46de77"><li><details open=""><summary>II</summary><ul class="bulleted-list" id="b81132a9-b4a1-410b-b3fb-467e9b854c23"><li>Vlakna Abeta in Agama</li></ul><ul class="bulleted-list" id="60054219-766c-4c0e-be52-ac45c3b114ac"><li>Taktilni receptorji = receptorj za dotik</li></ul><ul class="bulleted-list" id="d9f4a63d-5836-494c-98e3-a3a847112f0f"><li>Iz sekundarnih končičev mišičnega vretena (tisti, ki so bolj na koncih intrafuzalnega vlakna - bolj proti periferiji)</li></ul></details></li></ul><ul class="toggle" id="0fd3c08d-ac2e-445a-a19e-b2772596b49b"><li><details open=""><summary>III</summary><ul class="bulleted-list" id="2209dd45-473f-4202-9bcc-d32458866d9e"><li>Agama in Adelta</li></ul><ul class="bulleted-list" id="ea3d0656-b103-4989-9d77-8f4ceeeb5f69"><li>Temperatura, ostra bolečina, neoster dotik</li></ul></details></li></ul><ul class="toggle" id="6d04d565-659c-4def-b068-5a654aa9a25b"><li><details open=""><summary>IV</summary><ul class="bulleted-list" id="2b2aac7a-cad9-414d-a0c9-85ad83edf025"><li>Sovpadajo z nemieliniziranimi vlakni C.</li></ul><ul class="bulleted-list" id="ddc6dab6-2acb-409a-8343-5a2d0503584b"><li>Temperatura, topa bolečina, srbenje, neoster dotik</li></ul></details></li></ul>
Kako se kodira jakost dražljaja?|<ol class="numbered-list" id="d199560c-f91a-4ccb-9565-6b88ebec1a26" start="2"><li>Občutljivost je odvisna glede na lokacijo v receptivnem polju.</li></ol><ol class="numbered-list" id="54fe61c2-d7bd-478a-8e75-1e5845dc6afe" start="3"><li>Časovna sumacija</li></ol><ul class="toggle" id="01df4b9d-c863-4a01-b903-2246ee16a9e8"><li><details open=""><summary>Kaj je receptivno polje?</summary><ul class="bulleted-list" id="3dffe6bb-347d-425d-bd28-610d981c0f6b"><li>Področje, ki ga senzorično inervira eno živčno vlakno.</li></ul><ul class="bulleted-list" id="69c42bbf-9910-4ec1-8f40-8668be5dc264"><li>Gostota je največja v centru receptivnega polja in najmanjša na periferiji.</li></ul></details></li></ul>
Kaj je receptivno polje?|<ul class="bulleted-list" id="69c42bbf-9910-4ec1-8f40-8668be5dc264"><li>Gostota je največja v centru receptivnega polja in najmanjša na periferiji.</li></ul>
Kaj je polje stimulacije?|
Kako se znotraj polja stimulacija prenesa informacija na bližje ležeče postsinaptične nevrone in na bolj oddaljene?|<ul class="bulleted-list" id="45c55e85-46c2-4c40-a138-a43b77b6db7c"><li>Oddaljeni - podpražno draženje → facilitacija</li></ul><ul class="toggle" id="5e8319a8-75fd-41bf-a767-947b18442072"><li><details open=""><summary>Na kateri coni lahko tako razdelimo polje presinaptičnega nevrona?</summary><ol class="numbered-list" id="7bbb5ece-c7b7-4743-8222-acd37970992f" start="1"><li>Cona vzdraženja = cona ekscitacije = liminalna cona</li></ol><ol class="numbered-list" id="320b9697-0941-4999-9cd2-d514a4f454b9" start="2"><li>Cona facilitacije = podpražna cona = subliminalna cona</li></ol></details></li></ul>
Na kateri coni lahko tako razdelimo polje presinaptičnega nevrona?|<ol class="numbered-list" id="320b9697-0941-4999-9cd2-d514a4f454b9" start="2"><li>Cona facilitacije = podpražna cona = subliminalna cona</li></ol>
Kaj je prednost konvergentne mreže?|<p class="" id="9afdbff4-8dcf-4ded-b550-f969b8bfc664">
</p>
Kje se tipično pojavljajo?|
Katera sta dva tipa divergence glede na funkcijo?|<ol class="numbered-list" id="23794613-c5ff-45dd-a69f-79741dd8cfdd" start="2"><li>Prenos informacije na različne proge (nevroni dorzalnih kolumen potujejo proti malim možganom ali talamusu in možganski skorji)</li></ol>
Katero povratno zvezo na tak način zanka izzove?|
Koliko časa lahko traja ekscitacija?|
Kako se konča reverberacijska zanka?|
Kaj nadzoruje trajanje reverberacijske zanke?|
Kaj je funkcija recipročne inhibicije?|<ul class="toggle" id="873e9685-256a-4aaa-b951-e2e1bf0d09a9"><li><details open=""><summary>Kaj je predpogoj, da lahko ekscitatorni nevron izzove inhibitorni signal?</summary><ul class="bulleted-list" id="882e2e34-e68b-4a13-a3d8-a2b8cafb26aa"><li>Internevron, ki pretvori ekscitacijski signal v inhibitornega.</li></ul></details></li></ul>
Kje so pogoste?|
Kaj je predpogoj, da lahko ekscitatorni nevron izzove inhibitorni signal?|
S katerimi načini se zagotovi stalno vzdraženje nevronov?|<ul class="bulleted-list" id="020289dc-bc6c-4bd4-b6e3-a47d7c7a96b3"><li>Reverberacijske zanke</li></ul><ul class="toggle" id="de4c5118-b953-43da-a7d1-bf952e8266e8"><li><details open=""><summary>Kako se spreminjajo frekvence AP?</summary><ul class="bulleted-list" id="e53cc8a6-cc44-4c27-8bb4-fdca4ad3987f"><li>V reverberacijsko zanko oziroma na nevron z intrinzičnim vzdraženjem se pošlje ekscitatorni oziroma inhibitorni vhodni signal.</li></ul><p class="" id="04404f2a-ee94-4985-9ab5-b2a0fd9114ec">
</p></details></li></ul>
Kako se spreminjajo frekvence AP?|<p class="" id="04404f2a-ee94-4985-9ab5-b2a0fd9114ec">
</p>
Kako pa se doseže ritmično vzdraženje?|<ul class="toggle" id="f276e514-dc15-459d-ab1c-1ee2e41c60dd"><li><details open=""><summary>Za katere funkcije v telesu je potrebno ritmično vzdraženje?</summary><ul class="bulleted-list" id="f85c4d18-3f1b-409e-8c5c-14e3934816e4"><li>Dihalni center (kemoreceptorji vplivajo z ekscitacijskimi ali inhibitornimi signali)</li></ul><ul class="bulleted-list" id="94dbc4f7-51b6-4c95-a0c2-a34a4c068334"><li>Ritmično vzdraženje nevronov, ki oživčujejo mišice pri hoji</li></ul></details></li></ul>
Za katere funkcije v telesu je potrebno ritmično vzdraženje?|<ul class="bulleted-list" id="94dbc4f7-51b6-4c95-a0c2-a34a4c068334"><li>Ritmično vzdraženje nevronov, ki oživčujejo mišice pri hoji</li></ul>
Kako se stabilizirajo nevronske mreže?|<ol class="numbered-list" id="059ff090-7c4f-4ae9-9891-36fee665030a" start="2"><li>Utrujanje sinaps</li></ol><ol class="numbered-list" id="f754b531-7ba1-4d2d-a0cb-73998f15c626" start="3"><li>Dolgoročne spremembe občutljivosti sinaps<ol class="numbered-list" id="609f25fe-dd58-4f0e-a2ea-9063e67d4fee" start="1"><li>spremembe postsinaptičnih receptorjev</li></ol><ol class="numbered-list" id="4024d666-a01c-40e3-8d8a-2415aec4cae9" start="2"><li>sprememba števila receptorjev</li></ol></li></ol>
Kaj je olfaktorna membrana?|<ul class="bulleted-list" id="b63caed5-518d-4f4a-8b92-3b2b01aecdf2"><li>Ima površino 2,4 cm^2 na nosnico.</li></ul><ul class="bulleted-list" id="6af51df7-9689-432e-9be6-4c6abfba1391"><li>Sestavljena je iz bipolarnih nevronov - olfaktornih celic in podpornih - sustentakularnih celic ter Bowmannovih žlez, ki izločajo mukus.</li></ul><figure class="image" id="9a51b897-4b55-4527-adaf-841f82a654b7"><a href="Vonj%20267a764663ae4e8db939e8e03ce5a08b/Untitled.png"><img src="Vonj%20267a764663ae4e8db939e8e03ce5a08b/Untitled.png" style="width:445px"/></a></figure>
Kje se nahajajo receptorji za vonjave?|<ul class="toggle" id="5041edb9-d9e1-4a85-ad5d-866f806fe532"><li><details open=""><summary>Mehanizem aktivacije receptorja?</summary><ul class="bulleted-list" id="334c4bc6-681c-4926-bb29-42a7097a9439"><li>Substanca stimulira GPCR na olfaktornih cilijah, Galfa → (ATP → cAMP) → cAMP odpre natrijeve kanale → depolarizacija gustatorne celice → receptorski potencial → AP na aksonu olfaktornega živca</li></ul></details></li></ul>
Mehanizem aktivacije receptorja?|
Kaj je razlika med olfaktornimi živcem in traktom?|<ul class="bulleted-list" id="d7e2b12e-89bd-4992-bd7d-783657cecc8c"><li>Tractus so aksoni mitralnih celic, ki potujejo v CŽS.</li></ul>
Kakšne snovi lahko zaznamo?|<ul class="bulleted-list" id="4618ff46-cff9-4e18-aca5-5c9b3bf58f21"><li>Tiste, ki so vsaj malo vodotopne, da lahko poteujejo skozi mukus.</li></ul><ul class="bulleted-list" id="94d6c27b-b915-4e14-9b52-6899a2cbdecc"><li>Morajo biti tudi vsaj malo lipidotopne, da se lahko vežejo na receptor.</li></ul>
Kolikšen je MMP olfaktorne celice?|
Kolikšna je bazalna frekvenca proženja akcijskih potencialov?|
Kaj povzroči vezava odoranta na GPCR?|
S čim je sorazmerna frekvenca proženja AP olfaktornih celic?|
Koliko adaptacije poteče v prvi sekundi in na račun česa?|<ul class="bulleted-list" id="f2395a7d-3d7a-474b-a246-62db07e6557d"><li>Zaradi receptorjev.</li></ul>
Kje poteče večina adaptacije?|<ul class="bulleted-list" id="a24fec71-2db3-4890-9a07-06c85377ba4a"><li>Ko pride do močnega stimulusa zaradi prisotnosti odoranta, CŽS pošlje inhibitorne signale na granularne celice, ki sinapsirajo z mitralnimi in čopastimi celicami ter jih inhibirajo.</li></ul>
Koliko naj bi bilo primarnih vonjev in koliko receptorjev?|<ul class="bulleted-list" id="3a0c9262-fdc0-4146-a603-6e292ed16ed0"><li>1000 različnih receptorjev</li></ul>
Kaj je glaven parameter zaznave vonja? Kvaliteta ali intenzivnost?|<ul class="bulleted-list" id="2d3cd925-8476-4e75-a337-51ff85ba10fa"><li>Gradacija je zelo nizka, saj že pri 10 do 50-kratni koncentraciji nad thresholdom dosežemo maksimum.</li></ul>
